image,label,text_label,kfold
../datasets/original/sps acropora/spsacropora_000293.jpg,2,sps acropora,3
../datasets/original/sps montipora/spsmontipora_000415.jpg,0,sps montipora,3
../datasets/original/other/other_001084.jpg,1,other,3
../datasets/original/lps chalice/lpschalice_001430.jpg,5,lps chalice,3
../datasets/original/lps euphyllia/lpseuphyllia_001759.jpg,4,lps euphyllia,3
../datasets/original/sps acropora/spsacropora_003979.jpg,2,sps acropora,3
../datasets/original/sps montipora/spsmontipora_000528.jpg,0,sps montipora,3
../datasets/original/lps euphyllia/lpseuphyllia_001535.jpg,4,lps euphyllia,3
../datasets/original/sps acropora/spsacropora_001152.jpg,2,sps acropora,3
../datasets/original/zoa/zoa_001175.jpg,3,zoa,3
../datasets/original/lps acanthastrea/lpsacanthastrea_000273.jpg,6,lps acanthastrea,3
../datasets/original/sps acropora/spsacropora_006321.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_004120.jpg,2,sps acropora,3
../datasets/original/sps montipora/spsmontipora_000752.jpg,0,sps montipora,3
../datasets/original/other/other_002751.jpg,1,other,3
../datasets/original/sps montipora/spsmontipora_001986.jpg,0,sps montipora,3
../datasets/original/sps acropora/spsacropora_004019.jpg,2,sps acropora,3
../datasets/original/zoa/zoa_000266.jpg,3,zoa,3
../datasets/original/sps montipora/spsmontipora_000027.jpg,0,sps montipora,3
../datasets/original/lps chalice/lpschalice_001127.jpg,5,lps chalice,3
../datasets/original/other/other_001295.jpg,1,other,3
../datasets/original/zoa/zoa_000244.jpg,3,zoa,3
../datasets/original/lps acanthastrea/lpsacanthastrea_000199.jpg,6,lps acanthastrea,3
../datasets/original/sps acropora/spsacropora_003949.jpg,2,sps acropora,3
../datasets/original/lps euphyllia/lpseuphyllia_001188.jpg,4,lps euphyllia,3
../datasets/original/lps euphyllia/lpseuphyllia_001246.jpg,4,lps euphyllia,3
../datasets/original/lps acanthastrea/lpsacanthastrea_000082.jpg,6,lps acanthastrea,3
../datasets/original/lps acanthastrea/lpsacanthastrea_001264.jpg,6,lps acanthastrea,3
../datasets/original/lps euphyllia/lpseuphyllia_001310.jpg,4,lps euphyllia,3
../datasets/original/sps acropora/spsacropora_001097.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_000233.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_002589.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_004009.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_001225.jpg,2,sps acropora,3
../datasets/original/other/other_003712.jpg,1,other,3
../datasets/original/sps acropora/spsacropora_001201.jpg,2,sps acropora,3
../datasets/original/zoa/zoa_002521.jpg,3,zoa,3
../datasets/original/lps chalice/lpschalice_000363.jpg,5,lps chalice,3
../datasets/original/sps montipora/spsmontipora_001854.jpg,0,sps montipora,3
../datasets/original/sps acropora/spsacropora_000583.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_003664.jpg,2,sps acropora,3
../datasets/original/zoa/zoa_002042.jpg,3,zoa,3
../datasets/original/lps chalice/lpschalice_000645.jpg,5,lps chalice,3
../datasets/original/lps acanthastrea/lpsacanthastrea_000565.jpg,6,lps acanthastrea,3
../datasets/original/lps acanthastrea/lpsacanthastrea_001915.jpg,6,lps acanthastrea,3
../datasets/original/lps chalice/lpschalice_002122.jpg,5,lps chalice,3
../datasets/original/sps montipora/spsmontipora_000924.jpg,0,sps montipora,3
../datasets/original/sps acropora/spsacropora_005486.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_003753.jpg,2,sps acropora,3
../datasets/original/sps montipora/spsmontipora_001262.jpg,0,sps montipora,3
../datasets/original/sps montipora/spsmontipora_001032.jpg,0,sps montipora,3
../datasets/original/sps acropora/spsacropora_002879.jpg,2,sps acropora,3
../datasets/original/other/other_001435.jpg,1,other,3
../datasets/original/sps acropora/spsacropora_006625.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_006555.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_002457.jpg,2,sps acropora,3
../datasets/original/other/other_001773.jpg,1,other,3
../datasets/original/other/other_002713.jpg,1,other,3
../datasets/original/sps acropora/spsacropora_004250.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_000230.jpg,2,sps acropora,3
../datasets/original/lps euphyllia/lpseuphyllia_001692.jpg,4,lps euphyllia,3
../datasets/original/sps acropora/spsacropora_002008.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_003650.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_000511.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_004660.jpg,2,sps acropora,3
../datasets/original/lps euphyllia/lpseuphyllia_001471.jpg,4,lps euphyllia,3
../datasets/original/sps acropora/spsacropora_005513.jpg,2,sps acropora,3
../datasets/original/lps chalice/lpschalice_001931.jpg,5,lps chalice,3
../datasets/original/sps montipora/spsmontipora_001924.jpg,0,sps montipora,3
../datasets/original/other/other_001353.jpg,1,other,3
../datasets/original/sps montipora/spsmontipora_001214.jpg,0,sps montipora,3
../datasets/original/zoa/zoa_000538.jpg,3,zoa,3
../datasets/original/sps acropora/spsacropora_004936.jpg,2,sps acropora,3
../datasets/original/lps euphyllia/lpseuphyllia_000651.jpg,4,lps euphyllia,3
../datasets/original/sps acropora/spsacropora_002026.jpg,2,sps acropora,3
../datasets/original/lps euphyllia/lpseuphyllia_001495.jpg,4,lps euphyllia,3
../datasets/original/lps chalice/lpschalice_002001.jpg,5,lps chalice,3
../datasets/original/lps euphyllia/lpseuphyllia_000307.jpg,4,lps euphyllia,3
../datasets/original/other/other_003441.jpg,1,other,3
../datasets/original/other/other_000415.jpg,1,other,3
../datasets/original/lps chalice/lpschalice_001476.jpg,5,lps chalice,3
../datasets/original/lps chalice/lpschalice_001863.jpg,5,lps chalice,3
../datasets/original/sps acropora/spsacropora_005024.jpg,2,sps acropora,3
../datasets/original/lps euphyllia/lpseuphyllia_001622.jpg,4,lps euphyllia,3
../datasets/original/lps acanthastrea/lpsacanthastrea_001866.jpg,6,lps acanthastrea,3
../datasets/original/sps acropora/spsacropora_002580.jpg,2,sps acropora,3
../datasets/original/lps chalice/lpschalice_000237.jpg,5,lps chalice,3
../datasets/original/sps montipora/spsmontipora_002117.jpg,0,sps montipora,3
../datasets/original/sps montipora/spsmontipora_001537.jpg,0,sps montipora,3
../datasets/original/lps chalice/lpschalice_001294.jpg,5,lps chalice,3
../datasets/original/sps acropora/spsacropora_003444.jpg,2,sps acropora,3
../datasets/original/zoa/zoa_002190.jpg,3,zoa,3
../datasets/original/sps acropora/spsacropora_004488.jpg,2,sps acropora,3
../datasets/original/zoa/zoa_000644.jpg,3,zoa,3
../datasets/original/lps acanthastrea/lpsacanthastrea_000737.jpg,6,lps acanthastrea,3
../datasets/original/sps acropora/spsacropora_006264.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_006371.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_005528.jpg,2,sps acropora,3
../datasets/original/lps euphyllia/lpseuphyllia_001766.jpg,4,lps euphyllia,3
../datasets/original/zoa/zoa_001992.jpg,3,zoa,3
../datasets/original/lps chalice/lpschalice_001798.jpg,5,lps chalice,3
../datasets/original/lps chalice/lpschalice_000262.jpg,5,lps chalice,3
../datasets/original/sps acropora/spsacropora_006403.jpg,2,sps acropora,3
../datasets/original/other/other_000581.jpg,1,other,3
../datasets/original/sps montipora/spsmontipora_001542.jpg,0,sps montipora,3
../datasets/original/zoa/zoa_002014.jpg,3,zoa,3
../datasets/original/sps montipora/spsmontipora_001614.jpg,0,sps montipora,3
../datasets/original/zoa/zoa_001295.jpg,3,zoa,3
../datasets/original/sps acropora/spsacropora_005680.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_004242.jpg,2,sps acropora,3
../datasets/original/other/other_000649.jpg,1,other,3
../datasets/original/lps acanthastrea/lpsacanthastrea_001262.jpg,6,lps acanthastrea,3
../datasets/original/zoa/zoa_001233.jpg,3,zoa,3
../datasets/original/lps chalice/lpschalice_001355.jpg,5,lps chalice,3
../datasets/original/lps chalice/lpschalice_002012.jpg,5,lps chalice,3
../datasets/original/other/other_002439.jpg,1,other,3
../datasets/original/other/other_002267.jpg,1,other,3
../datasets/original/lps euphyllia/lpseuphyllia_000641.jpg,4,lps euphyllia,3
../datasets/original/other/other_001017.jpg,1,other,3
../datasets/original/lps euphyllia/lpseuphyllia_001261.jpg,4,lps euphyllia,3
../datasets/original/lps euphyllia/lpseuphyllia_001633.jpg,4,lps euphyllia,3
../datasets/original/other/other_002987.jpg,1,other,3
../datasets/original/zoa/zoa_002057.jpg,3,zoa,3
../datasets/original/sps acropora/spsacropora_001787.jpg,2,sps acropora,3
../datasets/original/zoa/zoa_000996.jpg,3,zoa,3
../datasets/original/sps montipora/spsmontipora_000755.jpg,0,sps montipora,3
../datasets/original/zoa/zoa_000815.jpg,3,zoa,3
../datasets/original/other/other_002787.jpg,1,other,3
../datasets/original/sps montipora/spsmontipora_002035.jpg,0,sps montipora,3
../datasets/original/sps acropora/spsacropora_003698.jpg,2,sps acropora,3
../datasets/original/lps chalice/lpschalice_000688.jpg,5,lps chalice,3
../datasets/original/sps acropora/spsacropora_005039.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_001666.jpg,2,sps acropora,3
../datasets/original/zoa/zoa_002365.jpg,3,zoa,3
../datasets/original/zoa/zoa_000699.jpg,3,zoa,3
../datasets/original/other/other_000683.jpg,1,other,3
../datasets/original/zoa/zoa_002361.jpg,3,zoa,3
../datasets/original/lps acanthastrea/lpsacanthastrea_000302.jpg,6,lps acanthastrea,3
../datasets/original/other/other_002992.jpg,1,other,3
../datasets/original/lps euphyllia/lpseuphyllia_001382.jpg,4,lps euphyllia,3
../datasets/original/sps acropora/spsacropora_005769.jpg,2,sps acropora,3
../datasets/original/sps montipora/spsmontipora_000465.jpg,0,sps montipora,3
../datasets/original/other/other_002451.jpg,1,other,3
../datasets/original/sps acropora/spsacropora_006378.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_002985.jpg,2,sps acropora,3
../datasets/original/other/other_000474.jpg,1,other,3
../datasets/original/lps acanthastrea/lpsacanthastrea_000764.jpg,6,lps acanthastrea,3
../datasets/original/sps acropora/spsacropora_004262.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_006400.jpg,2,sps acropora,3
../datasets/original/lps euphyllia/lpseuphyllia_001364.jpg,4,lps euphyllia,3
../datasets/original/other/other_003377.jpg,1,other,3
../datasets/original/zoa/zoa_001676.jpg,3,zoa,3
../datasets/original/sps acropora/spsacropora_006344.jpg,2,sps acropora,3
../datasets/original/lps chalice/lpschalice_000439.jpg,5,lps chalice,3
../datasets/original/sps montipora/spsmontipora_000767.jpg,0,sps montipora,3
../datasets/original/sps acropora/spsacropora_006509.jpg,2,sps acropora,3
../datasets/original/lps chalice/lpschalice_000437.jpg,5,lps chalice,3
../datasets/original/sps acropora/spsacropora_003852.jpg,2,sps acropora,3
../datasets/original/sps montipora/spsmontipora_001665.jpg,0,sps montipora,3
../datasets/original/other/other_003433.jpg,1,other,3
../datasets/original/sps montipora/spsmontipora_000555.jpg,0,sps montipora,3
../datasets/original/other/other_003449.jpg,1,other,3
../datasets/original/other/other_000095.jpg,1,other,3
../datasets/original/sps acropora/spsacropora_003389.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_003896.jpg,2,sps acropora,3
../datasets/original/lps euphyllia/lpseuphyllia_000065.jpg,4,lps euphyllia,3
../datasets/original/zoa/zoa_001903.jpg,3,zoa,3
../datasets/original/lps chalice/lpschalice_000950.jpg,5,lps chalice,3
../datasets/original/sps montipora/spsmontipora_000171.jpg,0,sps montipora,3
../datasets/original/sps acropora/spsacropora_002267.jpg,2,sps acropora,3
../datasets/original/lps acanthastrea/lpsacanthastrea_000972.jpg,6,lps acanthastrea,3
../datasets/original/other/other_002582.jpg,1,other,3
../datasets/original/sps acropora/spsacropora_004135.jpg,2,sps acropora,3
../datasets/original/zoa/zoa_002367.jpg,3,zoa,3
../datasets/original/other/other_001071.jpg,1,other,3
../datasets/original/sps acropora/spsacropora_006777.jpg,2,sps acropora,3
../datasets/original/lps euphyllia/lpseuphyllia_000382.jpg,4,lps euphyllia,3
../datasets/original/zoa/zoa_001546.jpg,3,zoa,3
../datasets/original/zoa/zoa_001245.jpg,3,zoa,3
../datasets/original/sps montipora/spsmontipora_001393.jpg,0,sps montipora,3
../datasets/original/other/other_002324.jpg,1,other,3
../datasets/original/sps acropora/spsacropora_006092.jpg,2,sps acropora,3
../datasets/original/lps euphyllia/lpseuphyllia_000620.jpg,4,lps euphyllia,3
../datasets/original/sps acropora/spsacropora_002814.jpg,2,sps acropora,3
../datasets/original/sps montipora/spsmontipora_001419.jpg,0,sps montipora,3
../datasets/original/lps acanthastrea/lpsacanthastrea_000438.jpg,6,lps acanthastrea,3
../datasets/original/lps chalice/lpschalice_000331.jpg,5,lps chalice,3
../datasets/original/other/other_003487.jpg,1,other,3
../datasets/original/lps chalice/lpschalice_000959.jpg,5,lps chalice,3
../datasets/original/zoa/zoa_001143.jpg,3,zoa,3
../datasets/original/sps acropora/spsacropora_000729.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_006420.jpg,2,sps acropora,3
../datasets/original/lps chalice/lpschalice_000432.jpg,5,lps chalice,3
../datasets/original/sps acropora/spsacropora_003996.jpg,2,sps acropora,3
../datasets/original/other/other_001557.jpg,1,other,3
../datasets/original/other/other_000960.jpg,1,other,3
../datasets/original/other/other_001605.jpg,1,other,3
../datasets/original/sps acropora/spsacropora_005885.jpg,2,sps acropora,3
../datasets/original/lps chalice/lpschalice_000160.jpg,5,lps chalice,3
../datasets/original/sps acropora/spsacropora_003906.jpg,2,sps acropora,3
../datasets/original/other/other_001023.jpg,1,other,3
../datasets/original/sps acropora/spsacropora_005432.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_004354.jpg,2,sps acropora,3
../datasets/original/sps montipora/spsmontipora_002167.jpg,0,sps montipora,3
../datasets/original/sps acropora/spsacropora_001248.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_003207.jpg,2,sps acropora,3
../datasets/original/lps chalice/lpschalice_002284.jpg,5,lps chalice,3
../datasets/original/other/other_001618.jpg,1,other,3
../datasets/original/sps acropora/spsacropora_000315.jpg,2,sps acropora,3
../datasets/original/lps acanthastrea/lpsacanthastrea_001196.jpg,6,lps acanthastrea,3
../datasets/original/sps acropora/spsacropora_005259.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_004154.jpg,2,sps acropora,3
../datasets/original/zoa/zoa_002035.jpg,3,zoa,3
../datasets/original/lps acanthastrea/lpsacanthastrea_001776.jpg,6,lps acanthastrea,3
../datasets/original/lps acanthastrea/lpsacanthastrea_000300.jpg,6,lps acanthastrea,3
../datasets/original/sps montipora/spsmontipora_000910.jpg,0,sps montipora,3
../datasets/original/other/other_002839.jpg,1,other,3
../datasets/original/sps acropora/spsacropora_000722.jpg,2,sps acropora,3
../datasets/original/lps acanthastrea/lpsacanthastrea_000621.jpg,6,lps acanthastrea,3
../datasets/original/zoa/zoa_000715.jpg,3,zoa,3
../datasets/original/sps acropora/spsacropora_005256.jpg,2,sps acropora,3
../datasets/original/other/other_003306.jpg,1,other,3
../datasets/original/lps acanthastrea/lpsacanthastrea_001357.jpg,6,lps acanthastrea,3
../datasets/original/lps chalice/lpschalice_000320.jpg,5,lps chalice,3
../datasets/original/lps euphyllia/lpseuphyllia_000965.jpg,4,lps euphyllia,3
../datasets/original/sps acropora/spsacropora_001980.jpg,2,sps acropora,3
../datasets/original/sps montipora/spsmontipora_000201.jpg,0,sps montipora,3
../datasets/original/zoa/zoa_001761.jpg,3,zoa,3
../datasets/original/sps acropora/spsacropora_003238.jpg,2,sps acropora,3
../datasets/original/lps acanthastrea/lpsacanthastrea_000239.jpg,6,lps acanthastrea,3
../datasets/original/sps montipora/spsmontipora_000124.jpg,0,sps montipora,3
../datasets/original/sps acropora/spsacropora_005660.jpg,2,sps acropora,3
../datasets/original/zoa/zoa_001566.jpg,3,zoa,3
../datasets/original/zoa/zoa_001894.jpg,3,zoa,3
../datasets/original/sps acropora/spsacropora_006502.jpg,2,sps acropora,3
../datasets/original/lps euphyllia/lpseuphyllia_001503.jpg,4,lps euphyllia,3
../datasets/original/sps acropora/spsacropora_000615.jpg,2,sps acropora,3
../datasets/original/lps acanthastrea/lpsacanthastrea_000436.jpg,6,lps acanthastrea,3
../datasets/original/lps euphyllia/lpseuphyllia_001187.jpg,4,lps euphyllia,3
../datasets/original/sps acropora/spsacropora_004368.jpg,2,sps acropora,3
../datasets/original/sps montipora/spsmontipora_001492.jpg,0,sps montipora,3
../datasets/original/lps chalice/lpschalice_002326.jpg,5,lps chalice,3
../datasets/original/lps chalice/lpschalice_001465.jpg,5,lps chalice,3
../datasets/original/sps acropora/spsacropora_003018.jpg,2,sps acropora,3
../datasets/original/lps chalice/lpschalice_001280.jpg,5,lps chalice,3
../datasets/original/sps montipora/spsmontipora_000342.jpg,0,sps montipora,3
../datasets/original/sps acropora/spsacropora_006137.jpg,2,sps acropora,3
../datasets/original/sps acropora/spsacropora_000674.jpg,2,sps acropora,3
../datasets/original/sps montipora/spsmontipora_002134.jpg,0,sps montipora,3
../datasets/original/sps acropora/spsacropora_002094.jpg,2,sps acropora,3
../datasets/original/lps euphyllia/lpseuphyllia_001125.jpg,4,lps euphyllia,3
../datasets/original/other/other_000650.jpg,1,other,3
